file_path,filename,crop,condition_type,disease_name,scientific_name,canonical_id,class_index,source,domain,split
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/f472016a-8508-4874-b733-c7db88a13a80___JR_HL 9825.JPG,f472016a-8508-4874-b733-c7db88a13a80___JR_HL 9825.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/7f710769-1940-4fff-92a6-e3ec5f073296___JR_HL 9852.JPG,7f710769-1940-4fff-92a6-e3ec5f073296___JR_HL 9852.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/1b4b8772-493c-4dfb-ac02-d46b97a96b6a___JR_HL 4080.JPG,1b4b8772-493c-4dfb-ac02-d46b97a96b6a___JR_HL 4080.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/a52b26ec-29a5-4bb6-b3e4-f7599240e0d3___JR_HL 4021.JPG,a52b26ec-29a5-4bb6-b3e4-f7599240e0d3___JR_HL 4021.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/a4781448-2096-4390-bf06-cf2ee074dc2b___JR_HL 4213.JPG,a4781448-2096-4390-bf06-cf2ee074dc2b___JR_HL 4213.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/b4035665-67f0-4fce-857a-10b40aca7cd9___JR_HL 4009.JPG,b4035665-67f0-4fce-857a-10b40aca7cd9___JR_HL 4009.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/183e009f-456d-45f3-8f1a-efe984123983___JR_HL 4091.JPG,183e009f-456d-45f3-8f1a-efe984123983___JR_HL 4091.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/576e04b9-0ff4-483e-bbd0-185645136964___JR_HL 9429.JPG,576e04b9-0ff4-483e-bbd0-185645136964___JR_HL 9429.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/e9608c30-5177-4a98-82b9-9acd685c6673___JR_HL 9768.JPG,e9608c30-5177-4a98-82b9-9acd685c6673___JR_HL 9768.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/e7a46a0f-64f9-47a5-aecd-655cca1d4559___JR_HL 3923.JPG,e7a46a0f-64f9-47a5-aecd-655cca1d4559___JR_HL 3923.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/27ab799c-5868-4386-8891-6b4ae53fa725___JR_HL 9794.JPG,27ab799c-5868-4386-8891-6b4ae53fa725___JR_HL 9794.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/f9bbc17b-817f-46e6-91eb-e872e3cf04da___JR_HL 4168.JPG,f9bbc17b-817f-46e6-91eb-e872e3cf04da___JR_HL 4168.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/71a6d2b0-9f29-44b2-86b4-00f7dfa5a41d___JR_HL 9658.JPG,71a6d2b0-9f29-44b2-86b4-00f7dfa5a41d___JR_HL 9658.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/dcd94f3c-a363-4b22-8dd8-0ae62ddc6f07___JR_HL 4192.JPG,dcd94f3c-a363-4b22-8dd8-0ae62ddc6f07___JR_HL 4192.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/8ef7ac77-0588-4028-a31f-d6a5d3cded70___JR_HL 9471.JPG,8ef7ac77-0588-4028-a31f-d6a5d3cded70___JR_HL 9471.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/6ed358a8-f503-43ab-a5de-bbdb07ade6b6___JR_HL 4118.JPG,6ed358a8-f503-43ab-a5de-bbdb07ade6b6___JR_HL 4118.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/760d41a1-3aca-4ceb-b8ef-12a3b62f785d___JR_HL 4019.JPG,760d41a1-3aca-4ceb-b8ef-12a3b62f785d___JR_HL 4019.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/e39b1acb-977d-4757-95c2-ed6efc5b099b___JR_HL 3926.JPG,e39b1acb-977d-4757-95c2-ed6efc5b099b___JR_HL 3926.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/484ade57-5dd0-4764-b379-5a0e684afd81___JR_HL 9580.JPG,484ade57-5dd0-4764-b379-5a0e684afd81___JR_HL 9580.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/16bbe776-cc47-444a-8324-246c97d61ce6___JR_HL 4061.JPG,16bbe776-cc47-444a-8324-246c97d61ce6___JR_HL 4061.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/7570daf6-28e6-4aee-8583-209160f0cd5e___JR_HL 4139.JPG,7570daf6-28e6-4aee-8583-209160f0cd5e___JR_HL 4139.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/265e6ba0-bc39-4766-86ad-953bf1d5567b___JR_HL 9438.JPG,265e6ba0-bc39-4766-86ad-953bf1d5567b___JR_HL 9438.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/91877ab2-d8bb-4743-815a-6e55e833b3b9___JR_HL 4310.JPG,91877ab2-d8bb-4743-815a-6e55e833b3b9___JR_HL 4310.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/67c8172e-1360-4ee8-8e44-3e31cd381e53___JR_HL 9466.JPG,67c8172e-1360-4ee8-8e44-3e31cd381e53___JR_HL 9466.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/6e825c91-1907-4ad8-8ae4-50962f2b1b15___JR_HL 9877 copy.JPG,6e825c91-1907-4ad8-8ae4-50962f2b1b15___JR_HL 9877 copy.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/33f621c0-3ee3-4263-9eeb-a2d0916f2315___JR_HL 9506.JPG,33f621c0-3ee3-4263-9eeb-a2d0916f2315___JR_HL 9506.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/1c802208-2e7f-45cc-9027-3c1edb5098aa___JR_HL 9634.JPG,1c802208-2e7f-45cc-9027-3c1edb5098aa___JR_HL 9634.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/c1011062-7bbf-45b2-bca2-1de3e5c5cd9a___JR_HL 4258.JPG,c1011062-7bbf-45b2-bca2-1de3e5c5cd9a___JR_HL 4258.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/58a35a59-b63b-446e-a405-8e2e50f28b14___JR_HL 3930.JPG,58a35a59-b63b-446e-a405-8e2e50f28b14___JR_HL 3930.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/457ae174-5064-4736-a52b-0f78110c12eb___JR_HL 9824.JPG,457ae174-5064-4736-a52b-0f78110c12eb___JR_HL 9824.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/33641b67-ce5a-475d-bc5d-50d276c5b9f3___JR_HL 9742.JPG,33641b67-ce5a-475d-bc5d-50d276c5b9f3___JR_HL 9742.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/7369138a-5f0e-42b9-a244-67bf24f416de___JR_HL 4290.JPG,7369138a-5f0e-42b9-a244-67bf24f416de___JR_HL 4290.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/6252a6cd-23cf-495c-b452-518100eb243c___JR_HL 4155.JPG,6252a6cd-23cf-495c-b452-518100eb243c___JR_HL 4155.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/7d779a1c-5d0c-4a30-ba07-b2c456b11797___JR_HL 9770.JPG,7d779a1c-5d0c-4a30-ba07-b2c456b11797___JR_HL 9770.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/7b10d01b-bc2c-41a9-8f7c-a08f07df1bb0___JR_HL 9744.JPG,7b10d01b-bc2c-41a9-8f7c-a08f07df1bb0___JR_HL 9744.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/141d550c-95f0-45eb-8196-8886f0b1acd6___JR_HL 4000.JPG,141d550c-95f0-45eb-8196-8886f0b1acd6___JR_HL 4000.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/3b32151e-5a15-4ca5-a5c2-025bda5bbd81___JR_HL 4292.JPG,3b32151e-5a15-4ca5-a5c2-025bda5bbd81___JR_HL 4292.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/bcbbda77-7534-484c-8f5f-d913a370714a___JR_HL 4302.JPG,bcbbda77-7534-484c-8f5f-d913a370714a___JR_HL 4302.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/8d8affc9-f724-4e95-827c-763d0e3cac90___JR_HL 9894 copy.JPG,8d8affc9-f724-4e95-827c-763d0e3cac90___JR_HL 9894 copy.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/d949b740-17da-4264-90a2-561c41ca9d65___JR_HL 9712.JPG,d949b740-17da-4264-90a2-561c41ca9d65___JR_HL 9712.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/415fdea5-432a-449a-8071-06ff01742307___JR_HL 9798.JPG,415fdea5-432a-449a-8071-06ff01742307___JR_HL 9798.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/4b59856f-7264-4328-a7a3-0a84649f8e89___JR_HL 9642.JPG,4b59856f-7264-4328-a7a3-0a84649f8e89___JR_HL 9642.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/38623e82-f2ee-424c-98b4-aabefd6cc8fe___JR_HL 4010.JPG,38623e82-f2ee-424c-98b4-aabefd6cc8fe___JR_HL 4010.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/8ec0aedd-663e-4e7a-a7ff-44af0740a2dd___JR_HL 4251.JPG,8ec0aedd-663e-4e7a-a7ff-44af0740a2dd___JR_HL 4251.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/db32f3c2-3aa7-4ee8-abb1-9ee4ef325b5e___JR_HL 4063.JPG,db32f3c2-3aa7-4ee8-abb1-9ee4ef325b5e___JR_HL 4063.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/a36fb3a6-f05b-4541-8617-6079781ea8ed___JR_HL 9831.JPG,a36fb3a6-f05b-4541-8617-6079781ea8ed___JR_HL 9831.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/4c5709f1-b2ad-4e52-a611-8a7c0f91ccbf___JR_HL 3986.JPG,4c5709f1-b2ad-4e52-a611-8a7c0f91ccbf___JR_HL 3986.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/2fcace57-26cb-485b-aff6-dbf4bae23ceb___JR_HL 9583.JPG,2fcace57-26cb-485b-aff6-dbf4bae23ceb___JR_HL 9583.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/3fd29c90-f9b4-466b-9e10-a64c335ea6a0___JR_HL 4111.JPG,3fd29c90-f9b4-466b-9e10-a64c335ea6a0___JR_HL 4111.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/5148b411-12e9-4e96-b6b7-f1820ab1f9c4___JR_HL 9557.JPG,5148b411-12e9-4e96-b6b7-f1820ab1f9c4___JR_HL 9557.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/34f94b3b-3485-4252-99e5-c5daad6da83f___JR_HL 9803.JPG,34f94b3b-3485-4252-99e5-c5daad6da83f___JR_HL 9803.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/91dda36e-1105-43e1-806f-e728843ac9a5___JR_HL 9806.JPG,91dda36e-1105-43e1-806f-e728843ac9a5___JR_HL 9806.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/6385514c-b4ce-4bfb-8983-71a662e072ec___JR_HL 9727.JPG,6385514c-b4ce-4bfb-8983-71a662e072ec___JR_HL 9727.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/4c37781d-f013-4426-a394-3e48b30bf88a___JR_HL 4027.JPG,4c37781d-f013-4426-a394-3e48b30bf88a___JR_HL 4027.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/3e74368a-4e0c-4b68-babd-7d09ce166cee___JR_HL 9452.JPG,3e74368a-4e0c-4b68-babd-7d09ce166cee___JR_HL 9452.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/d29070f1-2608-4791-9963-ea1327967df5___JR_HL 9678.JPG,d29070f1-2608-4791-9963-ea1327967df5___JR_HL 9678.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/0438b691-45f8-4251-83bd-8344656716a1___JR_HL 4152.JPG,0438b691-45f8-4251-83bd-8344656716a1___JR_HL 4152.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/c6645e0d-17a5-4d1b-936c-84c61e847b50___JR_HL 9446.JPG,c6645e0d-17a5-4d1b-936c-84c61e847b50___JR_HL 9446.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/d2fad1d0-4bcc-4617-8be6-5d07a56e1483___JR_HL 9747.JPG,d2fad1d0-4bcc-4617-8be6-5d07a56e1483___JR_HL 9747.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/a433544e-7479-4587-82c7-5fdb07f37e59___JR_HL 4203.JPG,a433544e-7479-4587-82c7-5fdb07f37e59___JR_HL 4203.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/014161fb-3c15-414b-9af3-00cb51a11d7c___JR_HL 9842.JPG,014161fb-3c15-414b-9af3-00cb51a11d7c___JR_HL 9842.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/84c23631-9763-4f3e-8b3c-775ac54bd557___JR_HL 9853.JPG,84c23631-9763-4f3e-8b3c-775ac54bd557___JR_HL 9853.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/002efba9-09b3-43de-93b7-5c2460185cde___JR_HL 9655.JPG,002efba9-09b3-43de-93b7-5c2460185cde___JR_HL 9655.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/dce94357-3e18-475f-b637-94c6a54b7f61___JR_HL 9777.JPG,dce94357-3e18-475f-b637-94c6a54b7f61___JR_HL 9777.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/871dddc4-1a16-4ad6-9990-301fed42974f___JR_HL 4223.JPG,871dddc4-1a16-4ad6-9990-301fed42974f___JR_HL 4223.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/b76ae033-ddb2-4052-9ed8-af7d18c2fee8___JR_HL 9823.JPG,b76ae033-ddb2-4052-9ed8-af7d18c2fee8___JR_HL 9823.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/e8a50fe1-fe8c-41cf-976f-6c59b6413a26___JR_HL 9553.JPG,e8a50fe1-fe8c-41cf-976f-6c59b6413a26___JR_HL 9553.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/5c8f1248-bc0f-4367-8f2a-ce9d1f675c96___JR_HL 4303.JPG,5c8f1248-bc0f-4367-8f2a-ce9d1f675c96___JR_HL 4303.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/ffba4782-60e5-4757-9b77-32b08b670e0f___JR_HL 9601.JPG,ffba4782-60e5-4757-9b77-32b08b670e0f___JR_HL 9601.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/b6366199-b01d-439a-a457-25901712cad2___JR_HL 9812.JPG,b6366199-b01d-439a-a457-25901712cad2___JR_HL 9812.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/35378286-4360-4041-aa11-43a90cfa9521___JR_HL 3937.JPG,35378286-4360-4041-aa11-43a90cfa9521___JR_HL 3937.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/49547074-60cf-4924-b6a3-4c70baf60186___JR_HL 4189.JPG,49547074-60cf-4924-b6a3-4c70baf60186___JR_HL 4189.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/edd1268d-4387-495d-8ff3-4d1d8ef688a1___JR_HL 4265.JPG,edd1268d-4387-495d-8ff3-4d1d8ef688a1___JR_HL 4265.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/c4720744-b5a7-4cb2-8d61-b4f42d03d035___JR_HL 9783.JPG,c4720744-b5a7-4cb2-8d61-b4f42d03d035___JR_HL 9783.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/a1aa7963-d10f-429f-8265-d4d4e5b97b9b___JR_HL 9689.JPG,a1aa7963-d10f-429f-8265-d4d4e5b97b9b___JR_HL 9689.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/b6a8a1a7-2222-497c-b892-87d8085ab675___JR_HL 9485.JPG,b6a8a1a7-2222-497c-b892-87d8085ab675___JR_HL 9485.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/d3dbee67-a252-467c-bb41-8df8d78ec476___JR_HL 9447.JPG,d3dbee67-a252-467c-bb41-8df8d78ec476___JR_HL 9447.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/ec1514ea-278c-4baf-889c-f2d057328abb___JR_HL 9752.JPG,ec1514ea-278c-4baf-889c-f2d057328abb___JR_HL 9752.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/069996a8-8cdb-4837-a5fe-c5a957b5677a___JR_HL 3938.JPG,069996a8-8cdb-4837-a5fe-c5a957b5677a___JR_HL 3938.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/21910dbe-fd1f-4fd3-8925-9e006147455e___JR_HL 9739.JPG,21910dbe-fd1f-4fd3-8925-9e006147455e___JR_HL 9739.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Cherry_(including_sour)___healthy/ecc0acef-85ea-49bc-9275-79880a6a0f80___JR_HL 9616.JPG,ecc0acef-85ea-49bc-9275-79880a6a0f80___JR_HL 9616.JPG,cherry,healthy,Healthy Cherry Leaf,,cherry__healthy__healthy,6,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c6df65ae-6f54-4962-a7f3-cc21fd3e5b4d___RS_GLSp 3810 copy 2.jpg,c6df65ae-6f54-4962-a7f3-cc21fd3e5b4d___RS_GLSp 3810 copy 2.jpg,corn,fungal,Gray Leaf Spot,Cercospora zeae-maydis,corn__fungal__cercospora_leaf_spot_gray_leaf_spot,7,plantvillage_lab,lab,test
cv/datasets/raw/plantvillage/raw/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/987f8819-fe72-413a-bf64-9a4d07acf353___RS_GLSp 9351 copy.jpg,987f8819-fe72-413a-bf64-9a4d07acf353___RS_GLSp 9351 copy.jpg,corn,fungal,Gray Leaf Spot,Cercospora zeae-maydis,corn__fungal__cercospora_leaf_spot_gray_leaf_spot,7,plantvillage_lab,lab,test
